id,label
2999,1
3000,0
3001,0
3002,0
3003,1
3004,0
3005,1
3006,0
3007,0
3008,0
3009,1
3010,0
3011,1
3012,0
3013,0
3014,1
3015,0
3016,1
3017,1
3018,1
3019,0
3020,1
3021,1
3022,1
3023,1
3024,1
3025,1
3026,0
3027,0
3028,1
3029,0
3030,0
3031,1
3032,0
3033,1
3034,1
3035,1
3036,0
3037,0
3038,1
3039,0
3040,1
3041,1
3042,0
3043,0
3044,0
3045,1
3046,0
3047,1
3048,1
3049,1
3050,1
3051,0
3052,1
3053,1
3054,1
3055,0
3056,1
3057,0
3058,0
3059,1
3060,0
3061,1
3062,0
3063,1
3064,1
3065,1
3066,0
3067,1
3068,0
3069,0
3070,0
3071,0
3072,1
3073,1
3074,0
3075,1
3076,1
3077,1
3078,1
3079,1
3080,0
3081,0
3082,1
3083,0
3084,1
3085,0
3086,0
3087,1
3088,0
3089,0
3090,1
3091,0
3092,1
3093,0
3094,1
3095,1
3096,1
3097,0
3098,0
3099,0
3100,0
3101,1
3102,1
3103,1
3104,1
3105,1
3106,1
3107,1
3108,0
3109,1
3110,0
3111,0
3112,1
3113,1
3114,1
3115,0
3116,0
3117,0
3118,1
3119,0
3120,1
3121,1
3122,1
3123,1
3124,1
3125,1
3126,0
3127,1
3128,1
3129,0
3130,1
3131,1
3132,1
3133,0
3134,1
3135,1
3136,1
3137,0
3138,0
3139,0
3140,1
3141,1
3142,1
3143,1
3144,1
3145,1
3146,1
3147,0
3148,0
3149,1
3150,0
3151,1
3152,0
3153,1
3154,1
3155,0
3156,1
3157,1
3158,1
3159,0
3160,0
3161,0
3162,1
3163,0
3164,1
3165,1
3166,0
3167,1
3168,1
3169,1
3170,1
3171,1
3172,1
3173,1
3174,1
3175,1
3176,1
3177,0
3178,0
3179,1
3180,0
3181,0
3182,1
3183,0
3184,0
3185,1
3186,0
3187,1
3188,1
3189,0
3190,1
3191,1
3192,1
3193,1
3194,1
3195,1
3196,0
3197,0
3198,0
3199,1
3200,1
3201,0
3202,1
3203,1
3204,1
3205,1
3206,1
3207,0
3208,0
3209,1
3210,1
3211,0
3212,1
3213,1
3214,0
3215,1
3216,1
3217,1
3218,1
3219,1
3220,0
3221,1
3222,0
3223,0
3224,0
3225,0
3226,1
3227,1
3228,0
3229,0
3230,1
3231,1
3232,1
3233,0
3234,0
3235,1
3236,0
3237,1
3238,1
3239,0
3240,1
3241,1
3242,1
3243,0
3244,0
3245,0
3246,1
3247,1
3248,0
3249,1
3250,0
3251,0
3252,0
3253,0
3254,0
3255,0
3256,0
3257,1
3258,1
3259,0
3260,0
3261,1
3262,0
3263,1
3264,1
3265,0
3266,0
3267,0
3268,1
3269,1
3270,0
3271,1
3272,1
3273,1
3274,1
3275,1
3276,1
3277,0
3278,1
3279,1
3280,1
3281,1
3282,0
3283,0
3284,0
3285,0
3286,0
3287,1
3288,1
3289,0
3290,0
3291,0
3292,1
3293,0
3294,1
3295,0
3296,0
3297,1
3298,1
3299,0
3300,1
3301,1
3302,1
3303,0
3304,0
3305,1
3306,1
3307,1
3308,1
3309,1
3310,1
3311,1
3312,1
3313,0
3314,0
3315,1
3316,0
3317,0
3318,0
3319,0
3320,0
3321,0
3322,1
3323,1
3324,1
3325,0
3326,0
3327,1
3328,1
3329,0
3330,1
3331,0
3332,0
3333,1
3334,0
3335,1
3336,1
3337,1
3338,0
3339,1
3340,0
3341,0
3342,0
3343,0
3344,1
3345,0
3346,1
3347,1
3348,1
3349,0
3350,1
3351,1
3352,1
3353,1
3354,0
3355,1
3356,0
3357,0
3358,1
3359,0
3360,1
3361,0
3362,0
3363,1
3364,0
3365,0
3366,1
3367,1
3368,0
3369,0
3370,1
3371,1
3372,1
3373,1
3374,0
3375,0
3376,0
3377,1
3378,0
3379,1
3380,1
3381,0
3382,1
3383,1
3384,1
3385,0
3386,0
3387,0
3388,1
3389,0
3390,0
3391,1
3392,1
3393,0
3394,1
3395,0
3396,1
3397,0
3398,1
3399,0
3400,1
3401,1
3402,0
3403,0
3404,1
3405,0
3406,0
3407,0
3408,1
3409,0
3410,0
3411,0
3412,1
3413,1
3414,1
3415,1
3416,0
3417,1
3418,1
3419,1
3420,1
3421,1
3422,1
3423,0
3424,0
3425,0
3426,1
3427,1
3428,0
3429,0
3430,0
3431,0
3432,1
3433,0
3434,1
3435,1
3436,0
3437,0
3438,1
3439,1
3440,1
3441,1
3442,0
3443,1
3444,0
3445,1
3446,0
3447,1
3448,1
3449,0
3450,0
3451,0
3452,1
3453,1
3454,0
3455,0
3456,1
3457,1
3458,0
3459,1
3460,0
3461,1
3462,1
3463,0
3464,0
3465,1
3466,1
3467,1
3468,0
3469,0
3470,0
3471,1
3472,0
3473,1
3474,0
3475,0
3476,0
3477,0
3478,0
3479,0
3480,0
3481,0
3482,0
3483,0
3484,1
3485,1
3486,0
3487,0
3488,1
3489,1
3490,0
3491,1
3492,1
3493,0
3494,0
3495,1
3496,0
3497,1
3498,0
3499,0
3500,0
3501,0
3502,1
3503,1
3504,0
3505,0
3506,1
3507,0
3508,1
3509,0
3510,1
3511,0
3512,0
3513,1
3514,1
3515,0
3516,0
3517,1
3518,0
3519,0
3520,1
3521,1
3522,0
3523,0
3524,1
3525,0
3526,0
3527,1
3528,1
3529,0
3530,1
3531,0
3532,1
3533,0
3534,1
3535,0
3536,1
3537,0
3538,1
3539,1
3540,1
3541,0
3542,1
3543,0
3544,1
3545,1
3546,0
3547,1
3548,0
3549,1
3550,1
3551,0
3552,1
3553,1
3554,0
3555,0
3556,1
3557,0
3558,1
3559,1
3560,0
3561,1
3562,0
3563,0
3564,0
3565,0
3566,1
3567,0
3568,1
3569,1
3570,1
3571,0
3572,0
3573,1
3574,0
3575,0
3576,0
3577,0
3578,0
3579,1
3580,1
3581,1
3582,1
3583,1
3584,1
3585,0
3586,1
3587,0
3588,1
3589,0
3590,0
3591,1
3592,0
3593,0
3594,1
3595,0
3596,1
3597,0
3598,0
3599,0
3600,0
3601,0
3602,0
3603,0
3604,0
3605,1
3606,1
3607,1
3608,1
3609,0
3610,1
3611,1
3612,0
3613,1
3614,0
3615,1
3616,0
3617,1
3618,1
3619,0
3620,0
3621,1
3622,1
3623,0
3624,1
3625,0
3626,1
3627,1
3628,1
3629,1
3630,1
3631,1
3632,1
3633,1
3634,0
3635,1
3636,1
3637,0
3638,0
3639,1
3640,0
3641,0
3642,1
3643,1
3644,1
3645,1
3646,0
3647,0
3648,1
3649,0
3650,1
3651,1
3652,0
3653,1
3654,1
3655,1
3656,1
3657,1
3658,0
3659,0
3660,0
3661,0
3662,0
3663,0
3664,0
3665,1
3666,0
3667,1
3668,1
3669,0
3670,0
3671,0
3672,1
3673,0
3674,1
3675,1
3676,0
3677,1
3678,1
3679,1
3680,0
3681,1
3682,0
3683,0
3684,1
3685,1
3686,0
3687,0
3688,0
3689,0
3690,0
3691,1
3692,0
3693,1
3694,0
3695,0
3696,0
3697,0
3698,1
3699,1
3700,0
3701,0
3702,1
3703,0
3704,1
3705,1
3706,0
3707,0
3708,1
3709,0
3710,0
3711,1
3712,1
3713,0
3714,0
3715,1
3716,1
3717,1
3718,0
3719,1
3720,0
3721,1
3722,0
3723,0
3724,0
3725,0
3726,0
3727,1
3728,1
3729,1
3730,1
3731,0
3732,0
3733,1
3734,1
3735,0
3736,0
3737,1
3738,1
3739,0
3740,1
3741,0
3742,0
3743,1
3744,1
3745,0
3746,1
3747,1
3748,1
3749,0
3750,1
3751,0
3752,0
3753,0
3754,1
3755,1
3756,1
3757,1
3758,1
3759,0
3760,0
3761,1
3762,1
3763,1
3764,0
3765,1
3766,0
3767,1
3768,0
3769,1
3770,0
3771,1
3772,0
3773,0
3774,1
3775,0
3776,0
3777,0
3778,1
3779,1
3780,1
3781,1
3782,1
3783,0
3784,1
3785,1
3786,0
3787,0
3788,0
3789,1
3790,1
3791,0
3792,0
3793,1
3794,1
3795,0
3796,1
3797,1
3798,1
3799,1
3800,1
3801,0
3802,1
3803,1
3804,1
3805,1
3806,1
3807,1
3808,1
3809,0
3810,0
3811,1
3812,1
3813,1
3814,1
3815,1
3816,0
3817,0
3818,0
3819,1
3820,0
3821,1
3822,0
3823,0
3824,0
3825,1
3826,1
3827,0
3828,0
3829,1
3830,0
3831,0
3832,1
3833,1
3834,0
3835,0
3836,1
3837,0
3838,1
3839,0
3840,0
3841,0
3842,1
3843,1
3844,0
3845,1
3846,1
3847,1
3848,0
3849,0
3850,0
3851,0
3852,0
3853,0
3854,0
3855,1
3856,0
3857,1
3858,1
3859,1
3860,1
3861,0
3862,0
3863,0
3864,0
3865,1
3866,0
3867,0
3868,0
3869,0
3870,1
3871,1
3872,1
3873,1
3874,0
3875,0
3876,1
3877,1
3878,0
3879,1
3880,0
3881,1
3882,0
3883,0
3884,1
3885,1
3886,0
3887,0
3888,1
3889,0
3890,1
3891,0
3892,1
3893,0
3894,1
3895,1
3896,0
3897,0
3898,0
3899,0
3900,0
3901,0
3902,1
3903,1
3904,0
3905,1
3906,0
3907,1
3908,0
3909,0
3910,0
3911,1
3912,1
3913,0
3914,0
3915,1
3916,0
3917,1
3918,0
3919,0
3920,0
3921,0
3922,0
3923,0
3924,0
3925,0
3926,1
3927,0
3928,1
3929,1
3930,1
3931,0
3932,0
3933,1
3934,0
3935,1
3936,1
3937,0
3938,1
3939,0
3940,1
3941,0
3942,1
3943,0
3944,0
3945,1
3946,1
3947,1
3948,0
3949,0
3950,0
3951,0
3952,1
3953,0
3954,1
3955,0
3956,1
3957,0
3958,0
3959,1
3960,0
3961,0
3962,1
3963,1
3964,1
3965,0
3966,0
3967,0
3968,1
3969,0
3970,1
3971,1
3972,1
3973,0
3974,1
3975,0
3976,0
3977,1
3978,0
3979,1
3980,0
3981,1
3982,0
3983,1
3984,0
3985,0
3986,0
3987,1
3988,1
3989,0
3990,0
3991,0
3992,0
3993,0
3994,0
3995,0
3996,0
3997,0
3998,0
3999,0
4000,1
4001,0
4002,1
4003,0
4004,0
4005,0
4006,0
4007,1
4008,1
4009,1
4010,0
4011,1
4012,1
4013,0
4014,1
4015,1
4016,0
4017,0
4018,1
4019,1
4020,0
4021,0
4022,0
4023,0
4024,0
4025,0
4026,0
4027,1
4028,0
4029,0
4030,0
4031,1
4032,1
4033,1
4034,1
4035,0
4036,1
4037,1
4038,1
4039,0
4040,0
4041,1
4042,0
4043,1
4044,1
4045,0
4046,0
4047,0
4048,1
4049,1
4050,0
4051,0
4052,1
4053,0
4054,0
4055,0
4056,1
4057,1
4058,0
4059,0
4060,1
4061,0
4062,0
4063,1
4064,0
4065,0
4066,1
4067,0
4068,1
4069,0
4070,1
4071,0
4072,1
4073,1
4074,1
4075,1
4076,0
4077,0
4078,0
4079,0
4080,1
4081,0
4082,1
4083,0
4084,1
4085,1
4086,1
4087,1
4088,1
4089,0
4090,0
4091,1
4092,1
4093,1
4094,1
4095,1
4096,0
4097,0
4098,1
4099,1
4100,1
4101,0
4102,0
4103,1
4104,1
4105,1
4106,1
4107,1
4108,0
4109,1
4110,0
4111,1
4112,1
4113,1
4114,1
4115,1
4116,1
4117,1
4118,1
4119,0
4120,0
4121,0
4122,1
4123,1
4124,1
4125,1
4126,0
4127,1
4128,0
4129,1
4130,0
4131,1
4132,1
4133,1
4134,1
4135,1
4136,1
4137,0
4138,1
4139,0
4140,1
4141,0
4142,1
4143,1
4144,0
4145,0
4146,1
4147,0
4148,0
4149,0
4150,1
4151,0
4152,1
4153,0
4154,0
4155,1
4156,1
4157,1
4158,0
4159,1
4160,1
4161,1
4162,1
4163,1
4164,1
4165,0
4166,0
4167,0
4168,1
4169,1
4170,1
4171,0
4172,1
4173,1
4174,0
4175,0
4176,1
4177,1
4178,1
4179,0
4180,1
4181,0
4182,1
4183,1
4184,1
4185,1
4186,0
4187,0
4188,0
4189,1
4190,1
4191,0
4192,0
4193,0
4194,1
4195,1
4196,1
4197,1
4198,1
4199,1
4200,0
4201,1
4202,1
4203,1
4204,1
4205,1
4206,1
4207,1
4208,1
4209,0
4210,1
4211,0
4212,1
4213,0
4214,1
4215,1
4216,0
4217,1
4218,1
4219,0
4220,0
4221,1
4222,1
4223,1
4224,1
4225,1
4226,1
4227,1
4228,1
4229,1
4230,0
4231,1
4232,1
4233,1
4234,0
4235,1
4236,1
4237,0
4238,0
4239,1
4240,1
4241,0
4242,0
4243,0
4244,1
4245,1
4246,0
4247,1
4248,0
4249,1
4250,1
4251,1
4252,1
4253,0
4254,1
4255,0
4256,0
4257,1
4258,0
4259,1
4260,1
4261,1
4262,1
4263,1
4264,0
4265,1
4266,1
4267,1
4268,1
4269,1
4270,1
4271,1
4272,0
4273,1
4274,0
4275,1
4276,0
4277,0
4278,1
4279,1
4280,0
4281,1
4282,0
4283,0
4284,0
4285,0
4286,0
4287,1
4288,0
4289,1
4290,1
4291,0
4292,1
4293,0
4294,1
4295,1
4296,0
4297,1
4298,1
4299,0
4300,1
4301,0
4302,1
4303,0
4304,0
4305,0
4306,1
4307,1
4308,1
4309,0
4310,0
4311,0
4312,0
4313,1
4314,1
4315,1
4316,1
4317,0
4318,1
4319,0
4320,0
4321,0
4322,0
4323,1
4324,0
4325,0
4326,0
4327,1
4328,1
4329,1
4330,1
4331,0
4332,0
4333,1
4334,1
4335,0
4336,0
4337,0
4338,1
4339,1
4340,0
4341,0
4342,1
4343,0
4344,1
4345,0
4346,0
4347,0
4348,1
4349,0
4350,0
4351,0
4352,0
4353,1
4354,0
4355,1
4356,0
4357,0
4358,0
4359,0
4360,0
4361,1
4362,1
4363,1
4364,1
4365,0
4366,1
4367,0
4368,0
4369,1
4370,0
4371,1
4372,1
4373,0
4374,1
4375,1
4376,1
4377,1
4378,1
4379,0
4380,1
4381,1
4382,0
4383,0
4384,0
4385,1
4386,0
4387,1
4388,0
4389,1
4390,0
4391,0
4392,1
4393,1
4394,0
4395,1
4396,1
4397,1
4398,0
4399,0
4400,0
4401,1
4402,1
4403,1
4404,1
4405,0
4406,0
4407,1
4408,0
4409,0
4410,1
4411,1
4412,1
4413,0
4414,1
4415,1
4416,0
4417,1
4418,1
4419,1
4420,1
4421,0
4422,1
4423,1
4424,0
4425,0
4426,0
4427,0
4428,0
4429,1
4430,0
4431,1
4432,0
4433,1
4434,1
4435,1
4436,1
4437,1
4438,0
4439,1
4440,0
4441,0
4442,1
4443,1
4444,1
4445,0
4446,0
4447,0
4448,0
4449,0
4450,0
4451,0
4452,1
4453,0
4454,0
4455,1
4456,0
4457,1
4458,0
4459,1
4460,0
4461,1
4462,1
4463,1
4464,0
4465,1
4466,0
4467,1
4468,1
4469,1
4470,1
4471,1
4472,1
4473,0
4474,1
4475,1
4476,0
4477,1
4478,1
4479,1
4480,0
4481,0
4482,0
4483,0
4484,1
4485,0
4486,0
4487,1
4488,1
4489,0
4490,1
4491,0
4492,1
4493,0
4494,0
4495,1
4496,0
4497,1
4498,1
4499,0
4500,1
4501,1
4502,1
4503,1
4504,1
4505,1
4506,0
4507,0
4508,0
4509,0
4510,0
4511,0
4512,0
4513,0
4514,0
4515,1
4516,0
4517,0
4518,1
4519,0
4520,0
4521,1
4522,0
4523,1
4524,1
4525,1
4526,0
4527,1
4528,1
4529,0
4530,0
4531,0
4532,1
4533,1
4534,1
4535,1
4536,1
4537,0
4538,1
4539,1
4540,1
4541,0
4542,0
4543,0
4544,0
4545,0
4546,1
4547,1
4548,0
4549,0
4550,1
4551,0
4552,0
4553,1
4554,1
4555,0
4556,0
4557,1
4558,1
4559,0
4560,1
4561,0
4562,1
4563,1
4564,1
4565,1
4566,1
4567,1
4568,1
4569,1
4570,0
4571,1
4572,1
4573,1
4574,1
4575,1
4576,1
4577,0
4578,1
4579,1
4580,1
4581,1
4582,1
4583,1
4584,0
4585,1
4586,1
4587,1
4588,0
4589,1
4590,1
4591,1
4592,0
4593,1
4594,0
4595,0
4596,0
4597,1
4598,1
4599,1
4600,0
4601,0
4602,0
4603,1
4604,0
4605,0
4606,1
4607,1
4608,0
4609,1
4610,0
4611,1
4612,0
4613,1
4614,0
4615,1
4616,0
4617,0
4618,0
4619,0
4620,1
4621,0
4622,1
4623,0
4624,0
4625,0
4626,1
4627,0
4628,1
4629,1
4630,0
4631,1
4632,0
4633,1
4634,1
4635,1
4636,0
4637,1
4638,0
4639,0
4640,0
4641,1
4642,0
4643,1
4644,1
4645,1
4646,1
4647,1
4648,1
4649,1
4650,0
4651,0
4652,0
4653,1
4654,0
4655,0
4656,1
4657,1
4658,1
4659,1
4660,1
4661,1
4662,1
4663,0
4664,1
4665,1
4666,0
4667,0
4668,1
4669,0
4670,0
4671,1
4672,0
4673,0
4674,1
4675,0
4676,1
4677,1
4678,1
4679,0
4680,0
4681,0
4682,0
4683,0
4684,0
4685,0
4686,1
4687,0
4688,0
4689,1
4690,0
4691,1
4692,0
4693,0
4694,1
4695,0
4696,1
4697,1
4698,1
4699,1
4700,0
4701,0
4702,0
4703,0
4704,0
4705,1
4706,0
4707,1
4708,0
4709,1
4710,0
4711,1
4712,0
4713,0
4714,1
4715,1
4716,1
4717,1
4718,1
4719,1
4720,0
4721,1
4722,0
4723,0
4724,1
4725,0
4726,1
4727,1
4728,0
4729,0
4730,0
4731,0
4732,0
4733,0
4734,1
4735,0
4736,0
4737,1
4738,1
4739,0
4740,1
4741,1
4742,0
4743,0
4744,1
4745,1
4746,1
4747,0
4748,0
4749,1
4750,1
4751,0
4752,0
4753,0
4754,1
4755,1
4756,1
4757,0
4758,1
4759,0
4760,0
4761,1
4762,1
4763,1
4764,0
4765,1
4766,1
4767,1
4768,0
4769,0
4770,1
4771,0
4772,0
4773,0
4774,1
4775,1
4776,0
4777,1
4778,1
4779,0
4780,0
4781,1
4782,0
4783,0
4784,1
4785,1
4786,1
4787,1
4788,1
4789,1
4790,0
4791,0
4792,1
4793,1
4794,1
4795,0
4796,0
4797,1
4798,0
4799,0
4800,0
4801,1
4802,0
4803,1
4804,1
4805,1
4806,0
4807,0
4808,0
4809,1
4810,0
4811,0
4812,1
4813,0
4814,0
4815,1
4816,1
4817,1
4818,0
4819,0
4820,1
4821,0
4822,1
4823,1
4824,0
4825,0
4826,1
4827,1
4828,0
4829,0
4830,1
4831,0
4832,1
4833,0
4834,1
4835,1
4836,0
4837,0
4838,0
4839,0
4840,1
4841,1
4842,0
4843,0
4844,1
4845,0
4846,0
4847,0
4848,1
4849,0
4850,0
4851,0
4852,1
4853,1
4854,0
4855,1
4856,0
4857,1
4858,0
4859,0
4860,0
4861,0
4862,0
4863,1
4864,1
4865,1
4866,1
4867,0
4868,1
4869,0
4870,0
4871,1
4872,1
4873,0
4874,0
4875,1
4876,0
4877,0
4878,0
4879,1
4880,0
4881,1
4882,0
4883,1
4884,1
4885,1
4886,1
4887,0
4888,1
4889,0
4890,1
4891,0
4892,0
4893,0
4894,0
4895,1
4896,0
4897,0
4898,0
4899,0
4900,1
4901,1
4902,0
4903,0
4904,0
4905,1
4906,1
4907,0
4908,0
4909,1
4910,1
4911,0
4912,0
4913,0
4914,0
4915,0
4916,0
4917,0
4918,1
4919,0
4920,0
4921,1
4922,1
4923,1
4924,1
4925,0
4926,1
4927,1
4928,1
4929,1
4930,1
4931,0
4932,0
4933,0
4934,1
4935,0
4936,0
4937,1
4938,1
4939,1
4940,0
4941,1
4942,1
4943,1
4944,1
4945,0
4946,1
4947,1
4948,0
4949,1
4950,1
4951,0
4952,1
4953,1
4954,0
4955,1
4956,1
4957,1
4958,1
4959,1
4960,1
4961,1
4962,1
4963,0
4964,1
4965,1
4966,1
4967,0
4968,1
4969,0
4970,1
4971,0
4972,1
4973,1
4974,1
4975,1
4976,0
4977,1
4978,1
4979,0
4980,1
4981,1
4982,0
4983,0
4984,0
4985,1
4986,1
4987,0
4988,0
4989,1
4990,1
4991,1
4992,0
4993,1
4994,1
4995,0
4996,1
4997,0
4998,0
4999,0
5000,1
5001,0
5002,1
5003,0
5004,1
5005,1
5006,0
5007,0
5008,0
5009,0
5010,1
5011,1
5012,1
5013,1
5014,1
5015,1
5016,1
5017,0
5018,0
5019,0
5020,0
5021,1
5022,1
5023,1
5024,0
5025,1
5026,1
5027,0
5028,0
5029,0
5030,1
5031,1
5032,1
5033,1
5034,1
5035,1
5036,1
5037,1
5038,1
5039,1
5040,1
5041,0
5042,1
5043,0
5044,0
5045,1
5046,1
5047,1
5048,1
5049,0
5050,1
5051,0
5052,1
5053,1
5054,1
5055,0
5056,1
5057,0
5058,0
5059,0
5060,0
5061,1
5062,1
5063,1
5064,0
5065,0
5066,0
5067,1
5068,1
5069,1
5070,1
5071,0
5072,0
5073,1
5074,0
5075,1
5076,1
5077,1
5078,0
5079,1
5080,1
5081,0
5082,1
5083,0
5084,0
5085,1
5086,1
5087,0
5088,1
5089,0
5090,1
5091,0
5092,1
5093,1
5094,1
5095,0
5096,0
5097,1
5098,1
5099,1
5100,1
5101,0
5102,1
5103,1
5104,0
5105,1
5106,1
5107,0
5108,0
5109,0
5110,1
5111,0
5112,1
5113,0
5114,0
5115,0
5116,1
5117,1
5118,1
5119,1
5120,0
5121,0
5122,1
5123,1
5124,0
5125,1
5126,0
5127,0
5128,1
5129,0
5130,1
5131,0
5132,0
5133,1
5134,0
5135,1
5136,0
5137,0
5138,1
5139,1
5140,0
5141,0
5142,1
5143,0
5144,0
5145,0
5146,1
5147,1
5148,1
5149,1
5150,1
5151,0
5152,0
5153,0
5154,1
5155,0
5156,1
5157,0
5158,0
5159,1
5160,1
5161,1
5162,1
5163,0
5164,0
5165,1
5166,0
5167,1
5168,0
5169,1
5170,0
5171,0
5172,1
5173,0
5174,1
5175,1
5176,0
5177,1
5178,0
5179,1
5180,0
5181,1
5182,0
5183,1
5184,0
5185,0
5186,1
5187,0
5188,1
5189,0
5190,0
5191,1
5192,0
5193,1
5194,0
5195,1
5196,0
5197,0
5198,0
5199,0
5200,0
5201,1
5202,0
5203,1
5204,0
5205,1
5206,1
5207,0
5208,1
5209,0
5210,1
5211,1
5212,1
5213,1
5214,0
5215,1
5216,0
5217,0
5218,1
5219,1
5220,1
5221,1
5222,0
5223,1
5224,1
5225,0
5226,1
5227,1
5228,1
5229,0
5230,0
5231,0
5232,1
5233,1
5234,1
5235,0
5236,0
5237,1
5238,0
5239,0
5240,0
5241,1
5242,1
5243,1
5244,1
5245,1
5246,0
5247,0
5248,0
5249,1
5250,1
5251,0
5252,0
5253,0
5254,0
5255,0
5256,0
5257,1
5258,0
5259,0
5260,1
5261,0
5262,1
5263,1
5264,1
5265,0
5266,1
5267,0
5268,0
5269,0
5270,0
5271,1
5272,1
5273,1
5274,0
5275,1
5276,1
5277,1
5278,1
5279,1
5280,1
5281,1
5282,0
5283,0
5284,0
5285,0
5286,0
5287,0
5288,1
5289,0
5290,0
5291,0
5292,1
5293,1
5294,0
5295,0
5296,0
5297,1
5298,0
5299,1
5300,0
5301,1
5302,0
5303,0
5304,0
5305,1
5306,0
5307,1
5308,0
5309,0
5310,1
5311,0
5312,0
5313,1
5314,1
5315,1
5316,0
5317,1
5318,0
5319,1
5320,0
5321,1
5322,0
5323,0
5324,1
5325,1
5326,1
5327,0
5328,1
5329,0
5330,0
5331,1
5332,1
5333,0
5334,1
5335,1
5336,0
5337,0
5338,1
5339,0
5340,0
5341,1
5342,1
5343,0
5344,0
5345,1
5346,1
5347,1
5348,0
5349,0
5350,0
5351,0
5352,0
5353,0
5354,1
5355,0
5356,1
5357,0
5358,1
5359,1
5360,1
5361,0
5362,0
5363,1
5364,0
5365,1
5366,1
5367,1
5368,1
5369,0
5370,0
5371,1
5372,0
5373,1
5374,1
5375,1
5376,1
5377,1
5378,1
5379,1
5380,1
5381,0
5382,0
5383,0
5384,0
5385,0
5386,0
5387,1
5388,0
5389,1
5390,1
5391,0
5392,0
5393,1
5394,0
5395,1
5396,0
5397,1
5398,0
5399,1
5400,1
5401,0
5402,1
5403,0
5404,1
5405,0
5406,1
5407,0
5408,1
5409,0
5410,1
5411,0
5412,0
5413,1
5414,0
5415,1
5416,0
5417,0
5418,0
5419,1
5420,1
5421,0
5422,0
5423,0
5424,1
5425,0
5426,1
5427,0
5428,0
5429,1
5430,1
5431,0
5432,0
5433,1
5434,0
5435,1
5436,0
5437,1
5438,0
5439,0
5440,0
5441,1
5442,0
5443,1
5444,1
5445,1
5446,1
5447,1
5448,0
5449,0
5450,1
5451,1
5452,1
5453,1
5454,0
5455,0
5456,1
5457,1
5458,1
5459,1
5460,0
5461,1
5462,1
5463,1
5464,1
5465,0
5466,0
5467,0
5468,1
5469,1
5470,0
5471,0
5472,1
5473,1
5474,0
5475,1
5476,0
5477,1
5478,1
5479,1
5480,1
5481,1
5482,0
5483,1
5484,0
5485,0
5486,0
5487,0
5488,0
5489,0
5490,0
5491,1
5492,1
5493,1
5494,1
5495,1
5496,1
5497,0
5498,0
5499,1
5500,0
5501,0
5502,0
5503,1
5504,0
5505,0
5506,0
5507,0
5508,1
5509,0
5510,1
5511,0
5512,1
5513,0
5514,1
5515,0
5516,1
5517,0
5518,1
5519,0
5520,0
5521,1
5522,1
5523,1
5524,1
5525,0
5526,1
5527,0
5528,1
5529,0
5530,0
5531,0
5532,1
5533,1
5534,1
5535,1
5536,0
5537,0
5538,1
5539,0
5540,0
5541,0
5542,1
5543,1
5544,1
5545,0
5546,1
5547,1
5548,1
5549,1
5550,0
5551,0
5552,1
5553,0
5554,1
5555,0
5556,1
5557,1
5558,1
5559,0
5560,0
5561,0
5562,1
5563,0
5564,1
5565,1
5566,1
5567,0
5568,1
5569,0
5570,0
5571,1
5572,1
5573,0
5574,1
5575,1
5576,1
5577,1
5578,0
5579,1
5580,1
5581,1
5582,0
5583,0
5584,1
5585,0
5586,0
5587,1
5588,0
5589,0
5590,1
5591,1
5592,1
5593,0
5594,0
5595,1
5596,1
5597,1
5598,1
5599,1
5600,0
5601,0
5602,1
5603,1
5604,0
5605,1
5606,1
5607,0
5608,0
5609,1
5610,1
5611,1
5612,0
5613,0
5614,1
5615,1
5616,1
5617,0
5618,0
5619,1
5620,0
5621,1
5622,0
5623,1
5624,0
5625,0
5626,1
5627,0
5628,0
5629,0
5630,0
5631,1
5632,1
5633,0
5634,1
5635,0
5636,0
5637,0
5638,1
5639,1
5640,1
5641,0
5642,0
5643,0
5644,1
5645,0
5646,1
5647,1
5648,1
5649,0
5650,0
5651,1
5652,1
5653,1
5654,0
5655,1
5656,1
5657,0
5658,0
5659,1
5660,0
5661,0
5662,0
5663,0
5664,0
5665,1
5666,0
5667,1
5668,0
5669,1
5670,1
5671,0
5672,1
5673,1
5674,1
5675,0
5676,0
5677,1
5678,1
5679,0
5680,1
5681,0
5682,0
5683,0
5684,0
5685,1
5686,1
5687,1
5688,1
5689,0
5690,1
5691,1
5692,1
5693,1
5694,0
5695,1
5696,0
5697,1
5698,0
5699,1
5700,1
5701,1
5702,1
5703,1
5704,0
5705,1
5706,0
5707,1
5708,1
5709,1
5710,1
5711,1
5712,1
5713,1
5714,1
5715,1
5716,1
5717,1
5718,1
5719,1
5720,0
5721,0
5722,0
5723,1
5724,0
5725,1
5726,1
5727,0
5728,0
5729,0
5730,1
5731,0
5732,0
5733,1
5734,1
5735,1
5736,0
5737,0
5738,0
5739,1
5740,0
5741,1
5742,0
5743,0
5744,0
5745,1
5746,1
5747,0
5748,0
5749,0
5750,1
5751,0
5752,0
5753,1
5754,0
5755,0
5756,0
5757,1
5758,0
5759,0
5760,0
5761,0
5762,0
5763,0
5764,0
5765,0
5766,1
5767,0
5768,1
5769,1
5770,0
5771,1
5772,0
5773,0
5774,0
5775,1
5776,1
5777,0
5778,1
5779,1
5780,1
5781,1
5782,0
5783,1
5784,1
5785,0
5786,0
5787,0
5788,1
5789,1
5790,1
5791,1
5792,1
5793,1
5794,1
5795,1
5796,1
5797,1
